id,label
58496,1
58497,0
58498,1
58499,0
58500,0
58501,0
58502,0
58503,0
58504,1
58505,0
58506,1
58507,1
58508,0
58509,1
58510,1
58511,1
58512,1
58513,1
58514,0
58515,1
58516,0
58517,1
58518,0
58519,1
58520,1
58521,0
58522,1
58523,1
58524,0
58525,0
58526,1
58527,1
58528,1
58529,1
58530,1
58531,0
58532,1
58533,0
58534,0
58535,1
58536,0
58537,0
58538,0
58539,1
58540,1
58541,1
58542,0
58543,1
58544,0
58545,0
58546,0
58547,1
58548,0
58549,1
58550,0
58551,1
58552,1
58553,0
58554,1
58555,0
58556,0
58557,1
58558,0
58559,1
58560,0
58561,1
58562,1
58563,0
58564,0
58565,0
58566,0
58567,1
58568,1
58569,0
58570,1
58571,0
58572,0
58573,0
58574,1
58575,1
58576,0
58577,1
58578,1
58579,0
58580,1
58581,0
58582,0
58583,1
58584,0
58585,0
58586,1
58587,0
58588,0
58589,0
58590,0
58591,0
58592,1
58593,1
58594,1
58595,1
58596,1
58597,1
58598,0
58599,0
58600,0
58601,1
58602,0
58603,1
58604,1
58605,1
58606,0
58607,1
58608,0
58609,1
58610,0
58611,1
58612,1
58613,1
58614,1
58615,0
58616,1
58617,0
58618,1
58619,1
58620,0
58621,1
58622,1
58623,0
58624,1
58625,0
58626,1
58627,1
58628,1
58629,0
58630,0
58631,0
58632,1
58633,1
58634,0
58635,0
58636,0
58637,0
58638,0
58639,0
58640,1
58641,1
58642,0
58643,1
58644,1
58645,0
58646,1
58647,0
58648,1
58649,0
58650,0
58651,1
58652,0
58653,1
58654,1
58655,1
58656,1
58657,1
58658,0
58659,0
58660,0
58661,1
58662,0
58663,1
58664,1
58665,0
58666,1
58667,0
58668,1
58669,0
58670,0
58671,1
58672,0
58673,1
58674,1
58675,1
58676,1
58677,1
58678,1
58679,1
58680,1
58681,0
58682,1
58683,0
58684,0
58685,1
58686,1
58687,0
58688,0
58689,0
58690,1
58691,1
58692,1
58693,0
58694,0
58695,1
58696,1
58697,0
58698,0
58699,1
58700,0
58701,0
58702,1
58703,0
58704,0
58705,1
58706,1
58707,0
58708,1
58709,0
58710,1
58711,1
58712,0
58713,0
58714,1
58715,0
58716,1
58717,1
58718,1
58719,0
58720,1
58721,0
58722,0
58723,0
58724,0
58725,0
58726,0
58727,0
58728,1
58729,0
58730,0
58731,0
58732,0
58733,0
58734,0
58735,0
58736,1
58737,1
58738,1
58739,1
58740,0
58741,0
58742,0
58743,0
58744,1
58745,1
58746,1
58747,1
58748,1
58749,1
58750,1
58751,1
58752,1
58753,1
58754,0
58755,1
58756,1
58757,1
58758,1
58759,1
58760,0
58761,1
58762,1
58763,1
58764,1
58765,1
58766,0
58767,0
58768,0
58769,0
58770,1
58771,0
58772,1
58773,0
58774,1
58775,0
58776,0
58777,1
58778,1
58779,0
58780,0
58781,1
58782,1
58783,1
58784,1
58785,1
58786,0
58787,1
58788,1
58789,1
58790,1
58791,0
58792,1
58793,0
58794,0
58795,0
58796,1
58797,1
58798,1
58799,1
58800,1
58801,0
58802,0
58803,0
58804,1
58805,0
58806,0
58807,0
58808,0
58809,1
58810,0
58811,1
58812,0
58813,1
58814,1
58815,1
58816,1
58817,1
58818,0
58819,1
58820,1
58821,0
58822,1
58823,0
58824,1
58825,1
58826,1
58827,0
58828,0
58829,0
58830,1
58831,1
58832,0
58833,1
58834,0
58835,1
58836,1
58837,1
58838,1
58839,0
58840,1
58841,0
58842,1
58843,1
58844,0
58845,0
58846,0
58847,1
58848,1
58849,0
58850,1
58851,0
58852,0
58853,0
58854,0
58855,0
58856,0
58857,0
58858,1
58859,1
58860,0
58861,0
58862,1
58863,0
58864,0
58865,0
58866,1
58867,0
58868,0
58869,0
58870,1
58871,1
58872,1
58873,1
58874,1
58875,0
58876,1
58877,1
58878,1
58879,1
58880,0
58881,0
58882,1
58883,0
58884,1
58885,1
58886,1
58887,1
58888,1
58889,1
58890,1
58891,1
58892,1
58893,0
58894,1
58895,1
58896,0
58897,1
58898,1
58899,0
58900,1
58901,0
58902,1
58903,0
58904,1
58905,0
58906,0
58907,0
58908,1
58909,0
58910,1
58911,0
58912,0
58913,0
58914,1
58915,1
58916,1
58917,0
58918,1
58919,0
58920,1
58921,1
58922,0
58923,0
58924,0
58925,1
58926,0
58927,0
58928,0
58929,1
58930,0
58931,1
58932,1
58933,0
58934,0
58935,1
58936,1
58937,0
58938,1
58939,1
58940,1
58941,0
58942,0
58943,1
58944,1
58945,1
58946,0
58947,1
58948,0
58949,1
58950,0
58951,1
58952,0
58953,0
58954,1
58955,0
58956,0
58957,0
58958,1
58959,1
58960,0
58961,0
58962,1
58963,0
58964,1
58965,1
58966,1
58967,1
58968,0
58969,1
58970,1
58971,0
58972,1
58973,0
58974,0
58975,1
58976,1
58977,1
58978,1
58979,0
58980,1
58981,0
58982,1
58983,1
58984,1
58985,0
58986,1
58987,0
58988,0
58989,1
58990,1
58991,0
58992,1
58993,1
58994,0
58995,0
58996,1
58997,1
58998,0
58999,0
59000,0
59001,0
59002,0
59003,1
59004,0
59005,1
59006,0
59007,0
59008,0
59009,1
59010,1
59011,0
59012,1
59013,0
59014,1
59015,1
59016,0
59017,1
59018,1
59019,0
59020,0
59021,1
59022,1
59023,0
59024,0
59025,1
59026,1
59027,1
59028,0
59029,0
59030,1
59031,0
59032,1
59033,1
59034,1
59035,1
59036,0
59037,1
59038,0
59039,1
59040,0
59041,0
59042,1
59043,1
59044,1
59045,0
59046,0
59047,1
59048,1
59049,1
59050,0
59051,1
59052,1
59053,0
59054,1
59055,1
59056,1
59057,1
59058,0
59059,0
59060,0
59061,0
59062,0
59063,1
59064,1
59065,0
59066,0
59067,1
59068,0
59069,0
59070,0
59071,1
59072,1
59073,0
59074,1
59075,0
59076,1
59077,1
59078,1
59079,1
59080,1
59081,0
59082,0
59083,1
59084,1
59085,1
59086,1
59087,1
59088,0
59089,0
59090,1
59091,1
59092,1
59093,0
59094,0
59095,0
59096,1
59097,0
59098,1
59099,1
59100,1
59101,1
59102,1
59103,1
59104,0
59105,0
59106,1
59107,1
59108,0
59109,0
59110,1
59111,0
59112,0
59113,0
59114,1
59115,1
59116,0
59117,0
59118,1
59119,0
59120,0
59121,0
59122,1
59123,1
59124,1
59125,0
59126,0
59127,0
59128,0
59129,0
59130,1
59131,1
59132,1
59133,1
59134,0
59135,0
59136,1
59137,1
59138,1
59139,0
59140,0
59141,0
59142,1
59143,1
59144,1
59145,1
59146,0
59147,1
59148,1
59149,1
59150,0
59151,0
59152,0
59153,1
59154,0
59155,1
59156,0
59157,1
59158,1
59159,0
59160,0
59161,1
59162,1
59163,1
59164,1
59165,1
59166,0
59167,1
59168,0
59169,0
59170,1
59171,1
59172,0
59173,1
59174,1
59175,1
59176,1
59177,0
59178,1
59179,1
59180,0
59181,1
59182,1
59183,1
59184,1
59185,1
59186,0
59187,0
59188,0
59189,1
59190,1
59191,0
59192,0
59193,1
59194,0
59195,0
59196,0
59197,1
59198,0
59199,1
59200,1
59201,0
59202,1
59203,0
59204,1
59205,0
59206,1
59207,1
59208,0
59209,0
59210,1
59211,0
59212,0
59213,0
59214,0
59215,1
59216,1
59217,0
59218,0
59219,0
59220,1
59221,0
59222,0
59223,1
59224,0
59225,1
59226,1
59227,0
59228,0
59229,0
59230,1
59231,1
59232,0
59233,1
59234,1
59235,0
59236,1
59237,0
59238,1
59239,0
59240,0
59241,0
59242,0
59243,0
59244,1
59245,1
59246,1
59247,1
59248,1
59249,1
59250,0
59251,1
59252,1
59253,1
59254,0
59255,1
59256,0
59257,1
59258,0
59259,1
59260,0
59261,0
59262,0
59263,0
59264,0
59265,1
59266,1
59267,1
59268,1
59269,1
59270,1
59271,0
59272,0
59273,0
59274,1
59275,0
59276,0
59277,0
59278,0
59279,0
59280,0
59281,0
59282,0
59283,0
59284,0
59285,0
59286,1
59287,0
59288,1
59289,1
59290,1
59291,1
59292,1
59293,1
59294,0
59295,0
59296,1
59297,1
59298,1
59299,0
59300,1
59301,1
59302,1
59303,0
59304,0
59305,1
59306,1
59307,1
59308,0
59309,1
59310,1
59311,1
59312,1
59313,0
59314,0
59315,0
59316,1
59317,1
59318,1
59319,0
59320,0
59321,0
59322,1
59323,0
59324,0
59325,0
59326,1
59327,0
59328,1
59329,1
59330,1
59331,0
59332,1
59333,0
59334,1
59335,1
59336,0
59337,1
59338,1
59339,1
59340,1
59341,0
59342,0
59343,1
59344,1
59345,1
59346,0
59347,1
59348,1
59349,1
59350,0
59351,1
59352,0
59353,0
59354,0
59355,0
59356,0
59357,1
59358,0
59359,1
59360,1
59361,0
59362,0
59363,0
59364,0
59365,1
59366,1
59367,1
59368,1
59369,1
59370,1
59371,0
59372,1
59373,0
59374,1
59375,1
59376,1
59377,1
59378,1
59379,1
59380,0
59381,0
59382,1
59383,1
59384,1
59385,1
59386,1
59387,1
59388,0
59389,1
59390,0
59391,1
59392,0
59393,0
59394,1
59395,0
59396,1
59397,1
59398,0
59399,0
59400,0
59401,1
59402,0
59403,1
59404,0
59405,0
59406,1
59407,1
59408,1
59409,0
59410,1
59411,1
59412,0
59413,1
59414,0
59415,1
59416,1
59417,1
59418,1
59419,0
59420,1
59421,0
59422,0
59423,1
59424,1
59425,0
59426,0
59427,1
59428,1
59429,1
59430,1
59431,0
59432,1
59433,0
59434,0
59435,1
59436,1
59437,1
59438,0
59439,1
59440,0
59441,0
59442,1
59443,1
59444,0
59445,1
59446,0
59447,1
59448,1
59449,0
59450,1
59451,1
59452,1
59453,1
59454,1
59455,0
59456,0
59457,1
59458,0
59459,1
59460,0
59461,1
59462,1
59463,0
59464,1
59465,1
59466,1
59467,0
59468,0
59469,0
59470,1
59471,1
59472,0
59473,0
59474,1
59475,1
59476,0
59477,1
59478,1
59479,1
59480,0
59481,0
59482,1
59483,1
59484,1
59485,1
59486,1
59487,1
59488,1
59489,1
59490,1
59491,1
59492,0
59493,1
59494,1
59495,0
59496,1
59497,1
59498,0
59499,1
59500,1
59501,1
59502,1
59503,1
59504,1
59505,0
59506,1
59507,1
59508,0
59509,1
59510,0
59511,0
59512,1
59513,1
59514,1
59515,0
59516,0
59517,0
59518,1
59519,0
59520,1
59521,0
59522,1
59523,1
59524,1
59525,1
59526,0
59527,0
59528,1
59529,0
59530,0
59531,1
59532,1
59533,1
59534,1
59535,0
59536,0
59537,1
59538,1
59539,1
59540,1
59541,0
59542,0
59543,1
59544,0
59545,1
59546,1
59547,0
59548,0
59549,1
59550,1
59551,1
59552,0
59553,1
59554,0
59555,1
59556,0
59557,1
59558,0
59559,1
59560,1
59561,0
59562,1
59563,1
59564,0
59565,0
59566,1
59567,0
59568,1
59569,1
59570,1
59571,0
59572,0
59573,0
59574,1
59575,0
59576,1
59577,1
59578,1
59579,1
59580,1
59581,1
59582,1
59583,0
59584,1
59585,0
59586,0
59587,1
59588,0
59589,0
59590,1
59591,0
59592,0
59593,0
59594,1
59595,0
59596,1
59597,1
59598,0
59599,1
59600,0
59601,1
59602,1
59603,1
59604,1
59605,1
59606,0
59607,1
59608,0
59609,0
59610,1
59611,0
59612,1
59613,1
59614,0
59615,1
59616,1
59617,0
59618,0
59619,1
59620,0
59621,0
59622,1
59623,1
59624,1
59625,0
59626,1
59627,0
59628,1
59629,0
59630,1
59631,1
59632,1
59633,1
59634,1
59635,0
59636,1
59637,1
59638,0
59639,1
59640,1
59641,1
59642,0
59643,1
59644,1
59645,1
59646,0
59647,0
59648,1
59649,1
59650,1
59651,0
59652,0
59653,1
59654,0
59655,0
59656,1
59657,0
59658,1
59659,1
59660,1
59661,1
59662,1
59663,1
59664,1
59665,1
59666,1
59667,1
59668,1
59669,0
59670,1
59671,0
59672,1
59673,1
59674,0
59675,0
59676,0
59677,1
59678,0
59679,1
59680,1
59681,1
59682,1
59683,1
59684,1
59685,1
59686,0
59687,0
59688,0
59689,1
59690,0
59691,1
59692,1
59693,1
59694,0
59695,0
59696,1
59697,0
59698,0
59699,1
59700,1
59701,1
59702,1
59703,1
59704,0
59705,0
59706,1
59707,1
59708,1
59709,1
59710,0
59711,1
59712,1
59713,1
59714,1
59715,1
59716,1
59717,0
59718,0
59719,1
59720,1
59721,1
59722,0
59723,0
59724,0
59725,0
59726,0
59727,1
59728,1
59729,1
59730,1
59731,0
59732,0
59733,0
59734,0
59735,0
59736,1
59737,1
59738,0
59739,0
59740,0
59741,0
59742,0
59743,1
59744,0
59745,0
59746,0
59747,0
59748,1
59749,0
59750,0
59751,1
59752,0
59753,1
59754,1
59755,1
59756,0
59757,0
59758,1
59759,1
59760,0
59761,1
59762,0
59763,0
59764,1
59765,1
59766,0
59767,1
59768,1
59769,0
59770,0
59771,0
59772,0
59773,1
59774,0
59775,1
59776,0
59777,0
59778,1
59779,1
59780,0
59781,1
59782,1
59783,0
59784,1
59785,1
59786,1
59787,1
59788,1
59789,1
59790,0
59791,1
59792,0
59793,1
59794,0
59795,0
59796,0
59797,1
59798,1
59799,0
59800,1
59801,0
59802,1
59803,1
59804,1
59805,0
59806,1
59807,1
59808,1
59809,1
59810,1
59811,1
59812,1
59813,1
59814,1
59815,0
59816,0
59817,1
59818,1
59819,1
59820,0
59821,0
59822,1
59823,1
59824,0
59825,1
59826,0
59827,0
59828,1
59829,1
59830,1
59831,1
59832,0
59833,0
59834,0
59835,1
59836,1
59837,0
59838,1
59839,1
59840,0
59841,0
59842,0
59843,1
59844,1
59845,0
59846,1
59847,0
59848,0
59849,0
59850,1
59851,1
59852,1
59853,1
59854,0
59855,0
59856,1
59857,0
59858,0
59859,1
59860,1
59861,0
59862,0
59863,1
59864,1
59865,1
59866,1
59867,0
59868,1
59869,1
59870,1
59871,1
59872,1
59873,1
59874,1
59875,1
59876,1
59877,1
59878,0
59879,1
59880,1
59881,1
59882,1
59883,0
59884,0
59885,0
59886,0
59887,0
59888,0
59889,1
59890,1
59891,0
59892,1
59893,1
59894,0
59895,1
59896,0
59897,0
59898,1
59899,1
59900,0
59901,1
59902,1
59903,1
59904,1
59905,1
59906,0
59907,1
59908,1
59909,1
59910,1
59911,0
59912,1
59913,1
59914,0
59915,1
59916,1
59917,1
59918,0
59919,1
59920,1
59921,1
59922,1
59923,0
59924,0
59925,1
59926,1
59927,0
59928,1
59929,0
59930,1
59931,1
59932,0
59933,1
59934,1
59935,1
59936,0
59937,0
59938,1
59939,0
59940,0
59941,1
59942,1
59943,1
59944,0
59945,1
59946,1
59947,1
59948,0
59949,0
59950,1
59951,1
59952,1
59953,1
59954,1
59955,1
59956,0
59957,0
59958,0
59959,0
59960,1
59961,1
59962,1
59963,1
59964,0
59965,0
59966,1
59967,1
59968,1
59969,0
59970,0
59971,1
59972,1
59973,1
59974,1
59975,1
59976,0
59977,0
59978,0
59979,1
59980,1
59981,1
59982,0
59983,1
59984,0
59985,1
59986,1
59987,1
59988,0
59989,0
59990,1
59991,0
59992,1
59993,1
59994,1
59995,0
59996,1
59997,1
59998,0
59999,1
60000,0
60001,0
60002,1
60003,0
60004,0
60005,0
60006,0
60007,1
60008,1
60009,1
60010,1
60011,1
60012,0
60013,0
60014,0
60015,0
60016,0
60017,1
60018,1
60019,1
60020,1
60021,1
60022,1
60023,1
60024,1
60025,1
60026,0
60027,1
60028,0
60029,0
60030,1
60031,1
60032,1
60033,0
60034,1
60035,1
60036,1
60037,0
60038,0
60039,0
60040,1
60041,1
60042,1
60043,0
60044,1
60045,1
60046,1
60047,0
60048,0
60049,0
60050,0
60051,1
60052,1
60053,0
60054,0
60055,1
60056,1
60057,1
60058,1
60059,0
60060,1
60061,1
60062,1
60063,0
60064,0
60065,1
60066,1
60067,0
60068,1
60069,1
60070,0
60071,0
60072,0
60073,1
60074,0
60075,1
60076,1
60077,0
60078,1
60079,1
60080,1
60081,0
60082,1
60083,1
60084,1
60085,0
60086,1
60087,1
60088,1
60089,0
60090,1
60091,1
60092,0
60093,1
60094,1
60095,1
60096,0
60097,1
60098,1
60099,1
60100,1
60101,0
60102,0
60103,1
60104,0
60105,0
60106,1
60107,0
60108,0
60109,1
60110,0
60111,0
60112,0
60113,1
60114,0
60115,0
60116,1
60117,1
60118,1
60119,1
60120,0
60121,0
60122,1
60123,0
60124,0
60125,0
60126,1
60127,0
60128,1
60129,1
60130,1
60131,1
60132,0
60133,1
60134,1
60135,0
60136,1
60137,1
60138,0
60139,1
60140,0
60141,0
60142,1
60143,1
60144,0
60145,1
60146,1
60147,1
60148,0
60149,1
60150,0
60151,0
60152,1
60153,0
60154,0
60155,1
60156,1
60157,1
60158,1
60159,1
60160,0
60161,0
60162,0
60163,0
60164,0
60165,1
60166,1
60167,1
60168,1
60169,1
60170,1
60171,0
60172,0
60173,1
60174,1
60175,1
60176,1
60177,0
60178,0
60179,0
60180,0
60181,0
60182,1
60183,1
60184,1
60185,1
60186,0
60187,0
60188,0
60189,1
60190,0
60191,1
60192,0
60193,1
60194,1
60195,1
60196,1
60197,0
60198,1
60199,0
60200,0
60201,1
60202,1
60203,0
60204,0
60205,1
60206,0
60207,1
60208,0
60209,1
60210,1
60211,1
60212,1
60213,1
60214,0
60215,0
60216,0
60217,0
60218,1
60219,1
60220,0
60221,0
60222,1
60223,0
60224,0
60225,1
60226,1
60227,0
60228,1
60229,1
60230,1
60231,1
60232,0
60233,0
60234,1
60235,1
60236,1
60237,0
60238,0
60239,1
60240,0
60241,1
60242,1
60243,0
60244,1
60245,1
60246,1
60247,0
60248,1
60249,1
60250,0
60251,1
60252,0
60253,0
60254,1
60255,0
60256,1
60257,1
60258,1
60259,0
60260,0
60261,0
60262,1
60263,1
60264,1
60265,0
60266,1
60267,0
60268,1
60269,0
60270,0
60271,0
60272,0
60273,0
60274,0
60275,0
60276,1
60277,0
60278,1
60279,0
60280,1
60281,0
60282,1
60283,0
60284,1
60285,1
60286,0
60287,0
60288,1
60289,1
60290,0
60291,1
60292,0
60293,1
60294,0
60295,1
60296,1
60297,1
60298,1
60299,1
60300,1
60301,1
60302,0
60303,0
60304,1
60305,1
60306,0
60307,1
60308,0
60309,1
60310,0
60311,0
60312,1
60313,0
60314,0
60315,1
60316,0
60317,1
60318,1
60319,0
60320,0
60321,0
60322,1
60323,0
60324,1
60325,0
60326,1
60327,0
60328,1
60329,1
60330,1
60331,1
60332,1
60333,0
60334,1
60335,1
60336,1
60337,0
60338,1
60339,0
60340,0
60341,1
60342,1
60343,1
60344,1
60345,1
60346,1
60347,0
60348,1
60349,1
60350,0
60351,1
60352,0
60353,0
60354,0
60355,0
60356,1
60357,1
60358,0
60359,0
60360,1
60361,1
60362,1
60363,0
60364,1
60365,0
60366,0
60367,0
60368,1
60369,1
60370,1
60371,0
60372,0
60373,1
60374,0
60375,1
60376,0
60377,0
60378,0
60379,0
60380,1
60381,0
60382,1
60383,1
60384,1
60385,1
60386,1
60387,1
60388,1
60389,0
60390,0
60391,1
60392,0
60393,1
60394,1
60395,0
60396,1
60397,0
60398,0
60399,0
60400,1
60401,0
60402,1
60403,0
60404,1
60405,0
60406,0
60407,1
60408,1
60409,1
60410,1
60411,0
60412,0
60413,0
60414,0
60415,1
60416,0
60417,1
60418,0
60419,1
60420,0
60421,1
60422,0
60423,1
60424,1
60425,0
60426,1
60427,1
60428,0
60429,0
60430,0
60431,1
60432,0
60433,0
60434,1
60435,0
60436,1
60437,0
60438,0
60439,1
60440,0
60441,1
60442,1
60443,0
60444,0
60445,1
60446,1
60447,1
60448,0
60449,1
60450,0
60451,1
60452,0
60453,1
60454,0
60455,1
60456,0
60457,0
60458,1
60459,1
60460,1
60461,1
60462,1
60463,0
60464,0
60465,0
60466,1
60467,0
60468,1
60469,0
60470,0
60471,1
60472,0
60473,0
60474,0
60475,1
60476,0
60477,0
60478,0
60479,0
60480,1
60481,1
60482,1
60483,0
60484,1
60485,0
60486,1
60487,0
60488,0
60489,0
60490,1
60491,1
60492,1
60493,1
60494,1
60495,0
60496,1
60497,0
60498,1
60499,1
60500,0
60501,1
60502,0
60503,0
60504,1
60505,1
60506,0
60507,1
60508,1
60509,0
60510,1
60511,0
60512,0
60513,0
60514,1
60515,0
60516,1
60517,0
60518,0
60519,0
60520,0
60521,0
60522,0
60523,0
60524,1
60525,1
60526,0
60527,1
60528,0
60529,1
60530,1
60531,1
60532,0
60533,0
60534,1
60535,1
60536,0
60537,0
60538,0
60539,0
60540,0
60541,1
60542,1
60543,1
60544,1
60545,1
60546,1
60547,1
60548,0
60549,1
60550,0
60551,0
60552,0
60553,1
60554,0
60555,1
60556,1
60557,0
60558,1
60559,1
60560,1
60561,0
60562,0
60563,1
60564,1
60565,0
60566,1
60567,1
60568,1
60569,1
60570,1
60571,1
60572,0
60573,0
60574,0
60575,1
60576,0
60577,0
60578,1
60579,0
60580,1
60581,0
60582,1
60583,1
60584,0
60585,1
60586,1
60587,1
60588,1
60589,0
60590,0
60591,0
60592,0
60593,1
60594,0
60595,1
60596,1
60597,1
60598,0
60599,0
60600,1
60601,0
60602,0
60603,1
60604,1
60605,1
60606,0
60607,0
60608,1
60609,1
60610,1
60611,1
60612,0
60613,0
60614,1
60615,0
60616,1
60617,1
60618,1
60619,1
60620,0
60621,0
60622,1
60623,0
60624,1
60625,0
60626,1
60627,1
60628,0
60629,1
60630,0
60631,0
60632,0
60633,0
60634,0
60635,1
60636,1
60637,0
60638,0
60639,1
60640,0
60641,0
60642,1
60643,1
60644,0
60645,1
60646,1
60647,0
60648,1
60649,1
60650,1
60651,0
60652,0
60653,0
60654,1
60655,1
60656,0
60657,0
60658,0
60659,1
60660,1
60661,1
60662,0
60663,0
60664,1
60665,1
60666,0
60667,1
60668,1
60669,0
60670,1
60671,0
60672,1
60673,0
60674,1
60675,0
60676,1
60677,0
60678,1
60679,1
60680,1
60681,0
60682,1
60683,1
60684,1
60685,0
60686,1
60687,1
60688,0
60689,0
60690,1
60691,0
60692,1
60693,1
60694,1
60695,0
60696,1
60697,0
60698,1
60699,1
60700,0
60701,1
60702,0
60703,1
60704,0
60705,1
60706,0
60707,1
60708,1
60709,1
60710,0
60711,0
60712,1
60713,1
60714,1
60715,0
60716,1
60717,0
60718,1
60719,0
60720,0
60721,1
60722,1
60723,1
60724,0
60725,1
60726,1
60727,0
60728,1
60729,1
60730,1
60731,1
60732,0
60733,0
60734,1
60735,1
60736,1
60737,1
60738,1
60739,0
60740,1
60741,1
60742,1
60743,1
60744,0
60745,1
60746,0
60747,0
60748,0
60749,0
60750,0
60751,1
60752,0
60753,0
60754,0
60755,0
60756,1
60757,0
60758,1
60759,1
60760,0
60761,0
60762,0
60763,1
60764,0
60765,0
60766,0
60767,1
60768,0
60769,1
60770,0
60771,0
60772,1
60773,0
60774,0
60775,1
60776,0
60777,1
60778,1
60779,1
60780,1
60781,0
60782,0
60783,1
60784,0
60785,0
60786,0
60787,1
60788,1
60789,1
60790,1
60791,0
60792,1
60793,1
60794,0
60795,0
60796,0
60797,0
60798,0
60799,0
60800,1
60801,1
60802,0
60803,1
60804,1
60805,1
60806,1
60807,0
60808,1
60809,0
60810,1
60811,0
60812,1
60813,0
60814,1
60815,0
60816,0
60817,1
60818,1
60819,1
60820,1
60821,0
60822,1
60823,1
60824,0
60825,0
60826,0
60827,1
60828,1
60829,0
60830,0
60831,0
60832,1
60833,1
60834,0
60835,1
60836,0
60837,1
60838,1
60839,1
60840,1
60841,1
60842,1
60843,1
60844,1
60845,1
60846,0
60847,1
60848,1
60849,0
60850,1
60851,0
60852,0
60853,0
60854,0
60855,1
60856,1
60857,1
60858,1
60859,1
60860,1
60861,0
60862,0
60863,1
60864,1
60865,1
60866,1
60867,1
60868,0
60869,1
60870,1
60871,0
60872,1
60873,1
60874,1
60875,1
60876,0
60877,1
60878,0
60879,0
60880,0
60881,1
60882,0
60883,0
60884,1
60885,1
60886,1
60887,0
60888,0
60889,1
60890,1
60891,1
60892,0
60893,1
60894,1
60895,1
60896,1
60897,0
60898,1
60899,1
60900,1
60901,1
60902,0
60903,1
60904,0
60905,1
60906,1
60907,0
60908,0
60909,0
60910,0
60911,1
60912,1
60913,1
60914,1
60915,1
60916,1
60917,1
60918,0
60919,1
60920,0
60921,0
60922,0
60923,0
60924,0
60925,0
60926,1
60927,1
60928,1
60929,0
60930,1
60931,1
60932,0
60933,0
60934,1
60935,1
60936,0
60937,1
60938,0
60939,1
60940,1
60941,1
60942,1
60943,0
60944,0
60945,1
60946,1
60947,1
60948,1
60949,1
60950,1
60951,0
60952,0
60953,0
60954,0
60955,0
60956,1
60957,1
60958,0
60959,1
60960,0
60961,0
60962,0
60963,0
60964,0
60965,1
60966,1
60967,0
60968,0
60969,0
60970,1
60971,0
60972,0
60973,0
60974,1
60975,0
60976,0
60977,0
60978,0
60979,1
60980,0
60981,0
60982,0
60983,1
60984,0
60985,1
60986,0
60987,1
60988,0
60989,0
60990,0
60991,0
60992,0
60993,1
60994,0
60995,0
60996,1
60997,1
60998,0
60999,0
61000,1
61001,1
61002,0
61003,1
61004,0
61005,1
61006,0
61007,1
61008,1
61009,1
61010,1
61011,1
61012,0
61013,1
61014,1
61015,0
61016,0
61017,1
61018,0
61019,0
61020,1
61021,0
61022,1
61023,1
61024,1
61025,1
61026,0
61027,1
61028,0
61029,1
61030,0
61031,1
61032,1
61033,1
61034,1
61035,1
61036,1
61037,0
61038,0
61039,1
61040,1
61041,0
61042,0
61043,0
61044,0
61045,0
61046,0
61047,0
61048,0
61049,1
61050,1
61051,0
61052,0
61053,1
61054,1
61055,0
61056,0
61057,1
61058,0
61059,1
61060,0
61061,1
61062,1
61063,1
61064,1
61065,1
61066,1
61067,0
61068,0
61069,1
61070,0
61071,1
61072,1
61073,0
61074,0
61075,0
61076,1
61077,0
61078,1
61079,1
61080,0
61081,1
61082,1
61083,0
61084,1
61085,0
61086,1
61087,1
61088,1
61089,0
61090,0
61091,1
61092,0
61093,1
61094,1
61095,1
61096,1
61097,1
61098,0
61099,1
61100,0
61101,1
61102,1
61103,1
61104,1
61105,1
61106,0
61107,0
61108,0
61109,1
61110,1
61111,0
61112,0
61113,1
61114,0
61115,1
61116,0
61117,1
61118,1
61119,1
61120,0
61121,0
61122,1
61123,1
61124,1
61125,0
61126,1
61127,0
61128,1
61129,0
61130,1
61131,0
61132,1
61133,1
61134,1
61135,0
61136,0
61137,1
61138,1
61139,1
61140,0
61141,0
61142,1
61143,1
61144,1
61145,0
61146,1
61147,1
61148,1
61149,0
61150,1
61151,0
61152,0
61153,0
61154,1
61155,1
61156,1
61157,1
61158,0
61159,0
61160,0
61161,0
61162,0
61163,1
61164,0
61165,0
61166,1
61167,0
61168,1
61169,1
61170,1
61171,1
61172,0
61173,0
61174,1
61175,1
61176,1
61177,0
61178,1
61179,1
61180,0
61181,0
61182,0
61183,0
61184,1
61185,0
61186,0
61187,1
61188,1
61189,1
61190,1
61191,1
61192,0
61193,0
61194,1
61195,0
61196,1
61197,1
61198,1
61199,1
61200,0
61201,1
61202,0
61203,0
61204,0
61205,0
61206,0
61207,0
61208,1
61209,0
61210,0
61211,1
61212,1
61213,1
61214,0
61215,1
61216,0
61217,1
61218,0
61219,1
61220,0
61221,1
61222,0
61223,0
61224,0
61225,0
61226,1
61227,0
61228,1
61229,1
61230,0
61231,1
61232,0
61233,0
61234,1
61235,0
61236,1
61237,1
61238,0
61239,1
61240,0
61241,0
61242,1
61243,0
61244,1
61245,1
61246,1
61247,0
61248,1
61249,0
61250,0
61251,1
61252,0
61253,1
61254,1
61255,0
61256,0
61257,0
61258,1
61259,1
61260,1
61261,0
61262,0
61263,1
61264,1
61265,1
61266,0
61267,0
61268,0
61269,0
61270,0
61271,0
61272,1
61273,1
61274,0
61275,0
61276,1
61277,0
61278,0
61279,0
61280,1
61281,1
61282,0
61283,0
61284,1
61285,1
61286,0
61287,0
61288,1
61289,0
61290,1
61291,1
61292,0
61293,1
61294,1
